"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\AnalysisILToc\System.Private.Threading.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\AnalysisILToc\System.Private.TypeLoader.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\AnalysisILToc\System.Private.Uri.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\AnalysisILToc\System.Reflection.Extensions.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\AnalysisILToc\System.Reflection.Primitives.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\AnalysisILToc\System.Reflection.TypeExtensions.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\AnalysisILToc\System.Resources.ResourceManager.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\AnalysisILToc\System.Runtime.Extensions.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\AnalysisILToc\System.Runtime.Implementation.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\AnalysisILToc\System.Text.RegularExpressions.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\AnalysisILToc\System.Private.SharedLibrary.Interop.Generated.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Collections.iltoc')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Collections.Concurrent.iltoc')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Diagnostics.Tracing.iltoc')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Dynamic.Runtime.iltoc')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.IO.iltoc')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Linq.iltoc')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Linq.Expressions.iltoc')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.ObjectModel.iltoc')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Private.CoreLib.iltoc')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Private.Interop.iltoc')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Private.Reflection.iltoc')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Private.Reflection.Core.iltoc')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Private.Reflection.Execution.iltoc')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Private.Reflection.Metadata.iltoc')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Private.Threading.iltoc')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Private.TypeLoader.iltoc')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Private.Uri.iltoc')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Reflection.Extensions.iltoc')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Reflection.Primitives.iltoc')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Reflection.TypeExtensions.iltoc')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Resources.ResourceManager.iltoc')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Runtime.Extensions.iltoc')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Runtime.Implementation.iltoc')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Text.RegularExpressions.iltoc')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Private.SharedLibrary.Interop.Generated.iltoc')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Collections.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Collections.Concurrent.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Diagnostics.Tracing.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Dynamic.Runtime.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.IO.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Linq.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Linq.Expressions.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.ObjectModel.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Private.CoreLib.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Private.Interop.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Private.Reflection.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Private.Reflection.Core.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Private.Reflection.Execution.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Private.Reflection.Metadata.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Private.Threading.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Private.TypeLoader.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Private.Uri.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Reflection.Extensions.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Reflection.Primitives.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Reflection.TypeExtensions.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Resources.ResourceManager.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Runtime.Extensions.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Runtime.Implementation.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Text.RegularExpressions.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILToc\System.Private.SharedLibrary.Interop.Generated.iltocpdb')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILTransformed\System.Collections.ildll')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILTransformed\System.Collections.Concurrent.ildll')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILTransformed\System.Diagnostics.Tracing.ildll')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILTransformed\System.Dynamic.Runtime.ildll')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILTransformed\System.IO.ildll')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILTransformed\System.Linq.ildll')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILTransformed\System.Linq.Expressions.ildll')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILTransformed\System.ObjectModel.ildll')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILTransformed\System.Private.CoreLib.ildll')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILTransformed\System.Private.Interop.ildll')) opgeleverd."
"Message",Low,"Taak IlcErrorTask overgeslagen vanwege onjuiste voorwaarde; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) heeft (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x64\ret\ILTransformed\System.Private.Reflection.ildll')) opgeleverd."
